CustomerID,PurchaseDate,PurchaseAmount,ProductID,Quantity,ProductName,Category,Price,TotalPrice
236c1726-f428-4cad-b08e-5692ddf72fca,2021-01-06,26.33,6,2,iMac,Desktop,1299.0,2598.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-07-25,73.52,6,2,iMac,Desktop,1299.0,2598.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-02-23,83.31,2,2,iPad Pro,Tablet,799.0,1598.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-12-28,81.36,5,1,Apple Watch Series 7,Wearable,399.0,399.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-05-17,121.11,7,2,HomePod mini,Smart Speaker,99.0,198.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-03-21,117.94,7,3,HomePod mini,Smart Speaker,99.0,297.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2024-05-15,77.84,2,4,iPad Pro,Tablet,799.0,3196.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-09-17,160.07,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-01-11,31.98,3,3,MacBook Air,Laptop,999.0,2997.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2021-12-14,82.17,2,1,iPad Pro,Tablet,799.0,799.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-05-21,56.76,3,1,MacBook Air,Laptop,999.0,999.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2021-11-01,191.74,7,4,HomePod mini,Smart Speaker,99.0,396.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-10-07,126.55,1,1,iPhone 13 Pro Max,Smartphone,1099.0,1099.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2021-04-16,135.4,6,4,iMac,Desktop,1299.0,5196.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2023-09-09,169.28,3,1,MacBook Air,Laptop,999.0,999.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-03-03,183.09,4,4,AirPods Pro,Headphones,249.0,996.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-02-17,99.59,3,2,MacBook Air,Laptop,999.0,1998.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-09-12,44.53,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-11-30,15.35,5,2,Apple Watch Series 7,Wearable,399.0,798.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2022-05-18,40.1,7,2,HomePod mini,Smart Speaker,99.0,198.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-07-09,122.96,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-04-22,199.39,5,2,Apple Watch Series 7,Wearable,399.0,798.0
b1397855-2e83-40c7-a859-1c0a460845ad,2021-03-20,133.53,6,4,iMac,Desktop,1299.0,5196.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2024-04-30,87.87,6,4,iMac,Desktop,1299.0,5196.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-12-28,75.19,7,4,HomePod mini,Smart Speaker,99.0,396.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-02-25,57.38,3,4,MacBook Air,Laptop,999.0,3996.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2020-10-08,43.65,7,1,HomePod mini,Smart Speaker,99.0,99.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2022-06-19,25.62,4,4,AirPods Pro,Headphones,249.0,996.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2020-09-09,163.38,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-02-07,58.72,2,1,iPad Pro,Tablet,799.0,799.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-02-22,165.23,4,2,AirPods Pro,Headphones,249.0,498.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-06-28,139.76,7,1,HomePod mini,Smart Speaker,99.0,99.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2024-03-03,24.54,2,1,iPad Pro,Tablet,799.0,799.0
236c1726-f428-4cad-b08e-5692ddf72fca,2024-02-24,179.73,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2021-03-03,128.46,2,3,iPad Pro,Tablet,799.0,2397.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-02-18,142.35,4,4,AirPods Pro,Headphones,249.0,996.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-04-10,192.19,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-07-04,71.43,7,2,HomePod mini,Smart Speaker,99.0,198.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-06-17,179.41,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-03-28,73.6,5,1,Apple Watch Series 7,Wearable,399.0,399.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-02-10,175.72,5,4,Apple Watch Series 7,Wearable,399.0,1596.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2021-02-25,130.61,5,2,Apple Watch Series 7,Wearable,399.0,798.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2024-04-27,66.93,4,3,AirPods Pro,Headphones,249.0,747.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2022-02-18,167.36,7,4,HomePod mini,Smart Speaker,99.0,396.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2023-04-23,18.14,6,2,iMac,Desktop,1299.0,2598.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-09-12,80.93,7,2,HomePod mini,Smart Speaker,99.0,198.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-07-09,33.64,3,3,MacBook Air,Laptop,999.0,2997.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-12-24,45.89,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-11-03,116.44,3,3,MacBook Air,Laptop,999.0,2997.0
b1397855-2e83-40c7-a859-1c0a460845ad,2023-03-30,10.23,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2024-01-23,103.18,2,2,iPad Pro,Tablet,799.0,1598.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-11-23,50.66,5,2,Apple Watch Series 7,Wearable,399.0,798.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-09-06,60.17,6,1,iMac,Desktop,1299.0,1299.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-11-29,102.46,3,4,MacBook Air,Laptop,999.0,3996.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2024-03-29,49.62,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2021-03-05,35.52,4,4,AirPods Pro,Headphones,249.0,996.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-09-03,172.87,6,3,iMac,Desktop,1299.0,3897.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2022-09-28,175.75,7,2,HomePod mini,Smart Speaker,99.0,198.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2024-02-25,60.03,6,2,iMac,Desktop,1299.0,2598.0
b1397855-2e83-40c7-a859-1c0a460845ad,2023-05-23,59.24,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-01-03,61.41,4,3,AirPods Pro,Headphones,249.0,747.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2024-03-15,32.05,2,2,iPad Pro,Tablet,799.0,1598.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2021-10-10,153.45,2,2,iPad Pro,Tablet,799.0,1598.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-04-30,53.68,6,4,iMac,Desktop,1299.0,5196.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-01-26,70.23,3,4,MacBook Air,Laptop,999.0,3996.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-03-06,50.17,4,2,AirPods Pro,Headphones,249.0,498.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-07-04,14.11,4,2,AirPods Pro,Headphones,249.0,498.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2022-11-04,88.23,6,2,iMac,Desktop,1299.0,2598.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-01-06,161.48,2,3,iPad Pro,Tablet,799.0,2397.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-09-05,89.49,6,3,iMac,Desktop,1299.0,3897.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-06-06,86.41,6,1,iMac,Desktop,1299.0,1299.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2022-11-07,142.08,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-08-17,173.51,1,1,iPhone 13 Pro Max,Smartphone,1099.0,1099.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-07-24,135.26,3,2,MacBook Air,Laptop,999.0,1998.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-02-03,125.29,2,2,iPad Pro,Tablet,799.0,1598.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2020-01-15,193.39,7,4,HomePod mini,Smart Speaker,99.0,396.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-02-17,184.77,2,3,iPad Pro,Tablet,799.0,2397.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-05-10,118.24,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-03-30,42.9,6,2,iMac,Desktop,1299.0,2598.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-07-23,111.95,3,4,MacBook Air,Laptop,999.0,3996.0
236c1726-f428-4cad-b08e-5692ddf72fca,2021-12-27,173.06,2,4,iPad Pro,Tablet,799.0,3196.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-01-08,188.31,5,2,Apple Watch Series 7,Wearable,399.0,798.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2021-09-26,106.74,4,4,AirPods Pro,Headphones,249.0,996.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-05-13,155.4,7,2,HomePod mini,Smart Speaker,99.0,198.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-06-08,175.52,6,2,iMac,Desktop,1299.0,2598.0
236c1726-f428-4cad-b08e-5692ddf72fca,2023-08-28,153.34,5,4,Apple Watch Series 7,Wearable,399.0,1596.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2021-09-07,76.61,2,3,iPad Pro,Tablet,799.0,2397.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2021-04-14,172.58,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2023-12-07,55.05,3,3,MacBook Air,Laptop,999.0,2997.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-06-21,167.97,4,1,AirPods Pro,Headphones,249.0,249.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2023-08-25,72.44,7,2,HomePod mini,Smart Speaker,99.0,198.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2023-08-11,152.24,6,4,iMac,Desktop,1299.0,5196.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-03-09,96.2,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-08-23,170.71,3,2,MacBook Air,Laptop,999.0,1998.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2020-02-02,33.42,4,1,AirPods Pro,Headphones,249.0,249.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2021-07-16,60.52,4,3,AirPods Pro,Headphones,249.0,747.0
236c1726-f428-4cad-b08e-5692ddf72fca,2024-02-03,47.34,6,1,iMac,Desktop,1299.0,1299.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2023-08-18,131.94,6,1,iMac,Desktop,1299.0,1299.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-10-24,90.72,2,2,iPad Pro,Tablet,799.0,1598.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-04-02,115.03,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-10-15,116.39,6,2,iMac,Desktop,1299.0,2598.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2021-05-24,32.77,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2020-12-29,30.08,6,4,iMac,Desktop,1299.0,5196.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2023-03-02,82.91,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-01-19,168.1,2,2,iPad Pro,Tablet,799.0,1598.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-09-19,61.49,2,4,iPad Pro,Tablet,799.0,3196.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-11-28,146.96,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2020-11-14,167.51,7,2,HomePod mini,Smart Speaker,99.0,198.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-10-14,48.59,4,2,AirPods Pro,Headphones,249.0,498.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2023-11-24,189.95,3,1,MacBook Air,Laptop,999.0,999.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-08-20,122.22,7,3,HomePod mini,Smart Speaker,99.0,297.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2024-04-10,154.4,4,3,AirPods Pro,Headphones,249.0,747.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-03-20,181.22,5,4,Apple Watch Series 7,Wearable,399.0,1596.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2020-05-05,106.38,7,3,HomePod mini,Smart Speaker,99.0,297.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2023-05-06,49.05,6,2,iMac,Desktop,1299.0,2598.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-03-05,99.28,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2024-02-24,133.86,7,3,HomePod mini,Smart Speaker,99.0,297.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-09-15,78.24,2,1,iPad Pro,Tablet,799.0,799.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2021-08-23,107.27,6,3,iMac,Desktop,1299.0,3897.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-01-31,149.14,4,4,AirPods Pro,Headphones,249.0,996.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2023-06-18,50.75,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-04-29,63.95,3,3,MacBook Air,Laptop,999.0,2997.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-11-18,100.23,6,2,iMac,Desktop,1299.0,2598.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-05-08,12.65,7,2,HomePod mini,Smart Speaker,99.0,198.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-12-19,57.7,2,2,iPad Pro,Tablet,799.0,1598.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2020-12-23,54.18,4,1,AirPods Pro,Headphones,249.0,249.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-11-28,11.6,2,2,iPad Pro,Tablet,799.0,1598.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-11-06,12.37,5,1,Apple Watch Series 7,Wearable,399.0,399.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2024-02-28,183.5,3,3,MacBook Air,Laptop,999.0,2997.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2023-10-01,189.0,6,2,iMac,Desktop,1299.0,2598.0
236c1726-f428-4cad-b08e-5692ddf72fca,2021-01-06,76.33,3,3,MacBook Air,Laptop,999.0,2997.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-01-17,107.4,3,2,MacBook Air,Laptop,999.0,1998.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-08-12,131.01,7,4,HomePod mini,Smart Speaker,99.0,396.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2024-05-29,89.63,5,4,Apple Watch Series 7,Wearable,399.0,1596.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2020-11-28,14.41,4,4,AirPods Pro,Headphones,249.0,996.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2020-03-02,113.54,6,3,iMac,Desktop,1299.0,3897.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2022-10-15,85.22,4,1,AirPods Pro,Headphones,249.0,249.0
236c1726-f428-4cad-b08e-5692ddf72fca,2021-02-21,76.25,7,3,HomePod mini,Smart Speaker,99.0,297.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-09-18,159.63,4,2,AirPods Pro,Headphones,249.0,498.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-04-06,194.28,4,3,AirPods Pro,Headphones,249.0,747.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2023-07-04,185.53,4,4,AirPods Pro,Headphones,249.0,996.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2022-02-03,22.89,1,1,iPhone 13 Pro Max,Smartphone,1099.0,1099.0
b1397855-2e83-40c7-a859-1c0a460845ad,2021-06-27,171.0,7,2,HomePod mini,Smart Speaker,99.0,198.0
b1397855-2e83-40c7-a859-1c0a460845ad,2023-06-27,173.85,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-10-19,54.2,3,2,MacBook Air,Laptop,999.0,1998.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-02-28,26.15,4,1,AirPods Pro,Headphones,249.0,249.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2024-05-23,16.62,4,2,AirPods Pro,Headphones,249.0,498.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2020-02-22,133.95,3,3,MacBook Air,Laptop,999.0,2997.0
236c1726-f428-4cad-b08e-5692ddf72fca,2021-11-10,95.54,3,2,MacBook Air,Laptop,999.0,1998.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2020-02-28,35.45,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-08-21,61.02,5,1,Apple Watch Series 7,Wearable,399.0,399.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-03-11,63.1,2,4,iPad Pro,Tablet,799.0,3196.0
b1397855-2e83-40c7-a859-1c0a460845ad,2024-02-14,13.74,6,1,iMac,Desktop,1299.0,1299.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-10-22,144.38,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-04-14,104.0,2,2,iPad Pro,Tablet,799.0,1598.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-04-05,122.4,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2023-01-09,143.79,5,1,Apple Watch Series 7,Wearable,399.0,399.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-02-11,28.94,5,1,Apple Watch Series 7,Wearable,399.0,399.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2024-04-10,50.87,2,4,iPad Pro,Tablet,799.0,3196.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2023-05-10,61.44,7,3,HomePod mini,Smart Speaker,99.0,297.0
236c1726-f428-4cad-b08e-5692ddf72fca,2024-01-19,199.59,4,1,AirPods Pro,Headphones,249.0,249.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2022-12-11,55.64,6,1,iMac,Desktop,1299.0,1299.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2020-12-13,114.66,4,2,AirPods Pro,Headphones,249.0,498.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-11-19,24.3,4,2,AirPods Pro,Headphones,249.0,498.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-07-24,128.06,7,3,HomePod mini,Smart Speaker,99.0,297.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2020-01-31,145.77,2,2,iPad Pro,Tablet,799.0,1598.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-12-15,68.82,4,3,AirPods Pro,Headphones,249.0,747.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2021-04-01,191.4,3,3,MacBook Air,Laptop,999.0,2997.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-07-07,185.48,3,2,MacBook Air,Laptop,999.0,1998.0
662ee3a3-220a-4442-9ffd-0fc44ce59372,2022-05-09,37.4,5,1,Apple Watch Series 7,Wearable,399.0,399.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-05-15,62.64,2,3,iPad Pro,Tablet,799.0,2397.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2020-08-18,190.9,4,2,AirPods Pro,Headphones,249.0,498.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2022-09-01,15.35,3,1,MacBook Air,Laptop,999.0,999.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-08-09,148.74,4,3,AirPods Pro,Headphones,249.0,747.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2022-04-30,116.02,6,3,iMac,Desktop,1299.0,3897.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-01-04,38.69,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2022-06-20,84.06,4,2,AirPods Pro,Headphones,249.0,498.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-10-02,58.59,5,1,Apple Watch Series 7,Wearable,399.0,399.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-05-20,187.33,7,4,HomePod mini,Smart Speaker,99.0,396.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2023-07-28,87.31,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2020-01-02,44.83,2,1,iPad Pro,Tablet,799.0,799.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2021-09-29,80.91,4,4,AirPods Pro,Headphones,249.0,996.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2022-09-02,198.45,4,4,AirPods Pro,Headphones,249.0,996.0
236c1726-f428-4cad-b08e-5692ddf72fca,2022-08-19,169.98,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2021-06-10,160.76,5,2,Apple Watch Series 7,Wearable,399.0,798.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-09-19,45.25,5,4,Apple Watch Series 7,Wearable,399.0,1596.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2021-10-23,12.66,5,1,Apple Watch Series 7,Wearable,399.0,399.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2023-09-06,168.15,6,1,iMac,Desktop,1299.0,1299.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2023-01-10,141.84,2,4,iPad Pro,Tablet,799.0,3196.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-01-18,137.96,7,4,HomePod mini,Smart Speaker,99.0,396.0
56d050a9-1eeb-4e20-9c25-43a1d4f7491e,2023-06-10,42.75,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-09-30,28.94,7,2,HomePod mini,Smart Speaker,99.0,198.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2024-01-07,111.38,3,4,MacBook Air,Laptop,999.0,3996.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-07-16,128.15,2,2,iPad Pro,Tablet,799.0,1598.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2022-09-05,16.73,5,2,Apple Watch Series 7,Wearable,399.0,798.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-10-06,68.04,5,3,Apple Watch Series 7,Wearable,399.0,1197.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2024-03-13,109.91,4,3,AirPods Pro,Headphones,249.0,747.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-03-15,28.85,6,4,iMac,Desktop,1299.0,5196.0
4ababcb0-1fa7-4bdc-9381-88ef0c4e53b9,2021-02-05,82.48,6,2,iMac,Desktop,1299.0,2598.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-09-14,19.55,2,4,iPad Pro,Tablet,799.0,3196.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2021-03-25,12.28,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
b1397855-2e83-40c7-a859-1c0a460845ad,2022-11-20,113.77,7,2,HomePod mini,Smart Speaker,99.0,198.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-09-22,95.24,7,2,HomePod mini,Smart Speaker,99.0,198.0
b1397855-2e83-40c7-a859-1c0a460845ad,2020-10-19,134.03,5,1,Apple Watch Series 7,Wearable,399.0,399.0
236c1726-f428-4cad-b08e-5692ddf72fca,2021-04-06,20.66,3,1,MacBook Air,Laptop,999.0,999.0
c43948c4-8fab-481d-9e63-3479c0c1ec11,2023-09-12,186.69,4,4,AirPods Pro,Headphones,249.0,996.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2020-06-17,158.02,1,4,iPhone 13 Pro Max,Smartphone,1099.0,4396.0
3ae067bf-1c7d-4f1e-ba02-270689a79876,2024-03-02,16.04,1,2,iPhone 13 Pro Max,Smartphone,1099.0,2198.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-07-13,73.69,6,2,iMac,Desktop,1299.0,2598.0
236c1726-f428-4cad-b08e-5692ddf72fca,2024-01-08,160.56,1,3,iPhone 13 Pro Max,Smartphone,1099.0,3297.0
8f082424-3726-4e7f-bf4c-224ff5bbc228,2022-04-07,84.28,6,1,iMac,Desktop,1299.0,1299.0
e07e0b1b-7e5c-4f95-830c-9cb4aadd5bac,2021-08-01,162.49,6,3,iMac,Desktop,1299.0,3897.0
31f5377c-5ca9-4fa4-859d-600fb1fc9806,2023-06-13,147.07,7,2,HomePod mini,Smart Speaker,99.0,198.0
236c1726-f428-4cad-b08e-5692ddf72fca,2020-08-03,23.31,6,1,iMac,Desktop,1299.0,1299.0
